#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:50640963	Ceric.1Z000100	Ceric.1Z000100.1	Ceric.1Z000100.1.p												
PAC:50639364	Ceric.15G071600	Ceric.15G071600.2	Ceric.15G071600.2.p	PF01416	PTHR11142 PTHR11142:SF5	EC:4.2.1.70 EC:5.4.99.12 EC:5.4.99.45			GO:0001522 GO:0003723 GO:0009451 GO:0009982	AT1G34150	Pseudouridine synthase family protein	Cre02.g086050	RNA pseudouridine synthase	LOC_Os03g26440	tRNA pseudouridine synthase family protein, putative, expressed
PAC:50639363	Ceric.15G071600	Ceric.15G071600.3	Ceric.15G071600.3.p	PF01416	PTHR11142 PTHR11142:SF5	EC:4.2.1.70 EC:5.4.99.12 EC:5.4.99.45	KOG2553	K01855	GO:0001522 GO:0003723 GO:0009451 GO:0009982	AT1G34150	Pseudouridine synthase family protein	Cre02.g086050	RNA pseudouridine synthase	LOC_Os03g26440	tRNA pseudouridine synthase family protein, putative, expressed
PAC:50639702	Ceric.15G071700	Ceric.15G071700.1	Ceric.15G071700.1.p	PF03547	PTHR31752 PTHR31752:SF20			K13947	GO:0016021 GO:0055085	AT1G70940	Auxin efflux carrier family protein				
PAC:50639960	Ceric.15G071800	Ceric.15G071800.1	Ceric.15G071800.1.p	PF00696	PTHR21499 PTHR21499:SF23	EC:2.7.4.22		K09903	GO:0005737 GO:0006221 GO:0009041 GO:0033862	AT3G18680	Amino acid kinase family protein	Cre02.g093950	(1 of 1) 2.7.4.22 - UMP kinase / Uridylate kinase	LOC_Os01g73450	amino acid kinase, putative, expressed
PAC:50639961	Ceric.15G071800	Ceric.15G071800.2	Ceric.15G071800.2.p	PF00696	PTHR21499 PTHR21499:SF23	EC:2.7.4.22		K09903	GO:0005737 GO:0006221 GO:0009041 GO:0033862	AT3G18680	Amino acid kinase family protein	Cre02.g093950	(1 of 1) 2.7.4.22 - UMP kinase / Uridylate kinase	LOC_Os01g73450	amino acid kinase, putative, expressed
PAC:50639962	Ceric.15G071800	Ceric.15G071800.3	Ceric.15G071800.3.p	PF00696	PTHR21499 PTHR21499:SF23	EC:2.7.4.22			GO:0006221 GO:0009041	AT3G18680	Amino acid kinase family protein	Cre02.g093950	(1 of 1) 2.7.4.22 - UMP kinase / Uridylate kinase	LOC_Os01g73450	amino acid kinase, putative, expressed
PAC:50639753	Ceric.15G071900	Ceric.15G071900.1	Ceric.15G071900.1.p												
PAC:50639771	Ceric.15G072000	Ceric.15G072000.1	Ceric.15G072000.1.p	PF00332	PTHR32227	EC:3.2.1.39			GO:0004553 GO:0005975					LOC_Os09g36280	glycosyl hydrolases family 17, putative, expressed
PAC:50639772	Ceric.15G072000	Ceric.15G072000.2	Ceric.15G072000.2.p	PF00332	PTHR32227	EC:3.2.1.39			GO:0004553 GO:0005975					LOC_Os09g36280	glycosyl hydrolases family 17, putative, expressed
PAC:50639781	Ceric.15G072100	Ceric.15G072100.1	Ceric.15G072100.1.p												
PAC:50639783	Ceric.15G072100	Ceric.15G072100.2	Ceric.15G072100.2.p												
PAC:50639782	Ceric.15G072100	Ceric.15G072100.3	Ceric.15G072100.3.p												
PAC:50640181	Ceric.15G072200	Ceric.15G072200.1	Ceric.15G072200.1.p	PF00249	PTHR31442 PTHR31442:SF3					AT3G46640	Homeodomain-like superfamily protein				
PAC:50640182	Ceric.15G072200	Ceric.15G072200.2	Ceric.15G072200.2.p	PF00249	PTHR31442 PTHR31442:SF3					AT3G46640	Homeodomain-like superfamily protein				
PAC:50640184	Ceric.15G072200	Ceric.15G072200.3	Ceric.15G072200.3.p	PF00249	PTHR31442 PTHR31442:SF1					AT3G46640	Homeodomain-like superfamily protein				
PAC:50640183	Ceric.15G072200	Ceric.15G072200.4	Ceric.15G072200.4.p	PF00249	PTHR31442 PTHR31442:SF1					AT3G46640	Homeodomain-like superfamily protein				
PAC:50640356	Ceric.15G072300	Ceric.15G072300.1	Ceric.15G072300.1.p	PF04564	PTHR22849	EC:6.3.2.19			GO:0004842 GO:0016567	AT3G51650				LOC_Os12g02130	expressed protein
PAC:50640357	Ceric.15G072300	Ceric.15G072300.2	Ceric.15G072300.2.p	PF04564	PTHR22849	EC:6.3.2.19			GO:0004842 GO:0016567	AT3G51650				LOC_Os12g02130	expressed protein
PAC:50639779	Ceric.15G072400	Ceric.15G072400.1	Ceric.15G072400.1.p		PTHR33786 PTHR33786:SF2					AT1G65295					
PAC:50639780	Ceric.15G072400	Ceric.15G072400.2	Ceric.15G072400.2.p		PTHR33786 PTHR33786:SF2					AT1G65295					
PAC:50640563	Ceric.15G072500	Ceric.15G072500.1	Ceric.15G072500.1.p	PF08590	PTHR13308										
PAC:50640564	Ceric.15G072500	Ceric.15G072500.2	Ceric.15G072500.2.p	PF08590	PTHR13308										
PAC:50640565	Ceric.15G072500	Ceric.15G072500.3	Ceric.15G072500.3.p	PF08590	PTHR13308										
PAC:50640566	Ceric.15G072500	Ceric.15G072500.4	Ceric.15G072500.4.p												
PAC:50640567	Ceric.15G072500	Ceric.15G072500.5	Ceric.15G072500.5.p	PF07145											
PAC:50640027	Ceric.15G072600	Ceric.15G072600.1	Ceric.15G072600.1.p	PF05542	PTHR31808							Cre12.g510000	(1 of 2) PF05542 - Protein of unknown function (DUF760) (DUF760)		
PAC:50640028	Ceric.15G072600	Ceric.15G072600.2	Ceric.15G072600.2.p	PF05542	PTHR31808							Cre12.g510000	(1 of 2) PF05542 - Protein of unknown function (DUF760) (DUF760)		
PAC:50640029	Ceric.15G072600	Ceric.15G072600.3	Ceric.15G072600.3.p	PF05542	PTHR31808							Cre12.g510000	(1 of 2) PF05542 - Protein of unknown function (DUF760) (DUF760)		
PAC:50640213	Ceric.15G072700	Ceric.15G072700.1	Ceric.15G072700.1.p	PF07714	PTHR27001 PTHR27001:SF55	EC:2.7.11.1	KOG1187	K04733	GO:0004672 GO:0004713 GO:0005524 GO:0006468			Cre07.g319350	(1 of 40) PTHR23257//PTHR23257:SF513 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED	LOC_Os01g02040	retrotransposon protein, putative, unclassified, expressed
PAC:50640433	Ceric.15G072800	Ceric.15G072800.1	Ceric.15G072800.1.p	PF00004	PTHR11638 PTHR11638:SF119				GO:0005524						
PAC:50639561	Ceric.15G072900	Ceric.15G072900.1	Ceric.15G072900.1.p	PF00004 PF07728 PF10431	PTHR11638 PTHR11638:SF90				GO:0005524 GO:0016887						
PAC:50640004	Ceric.15G073000	Ceric.15G073000.1	Ceric.15G073000.1.p												
PAC:50640735	Ceric.15G073100	Ceric.15G073100.1	Ceric.15G073100.1.p	PF00004 PF02151 PF02861 PF07728 PF10431	PTHR11638 PTHR11638:SF119			K03696	GO:0005515 GO:0005524 GO:0016887 GO:0019538	AT5G50920	CLPC homologue 1			LOC_Os04g32560	ATP-dependent Clp protease ATP-binding subunit clpA homolog CD4B,chloroplast precursor, putative, expressed
PAC:50640737	Ceric.15G073100	Ceric.15G073100.2	Ceric.15G073100.2.p	PF00004 PF02151 PF02861 PF07728 PF10431	PTHR11638 PTHR11638:SF119			K03696	GO:0005515 GO:0005524 GO:0016887 GO:0019538	AT5G50920	CLPC homologue 1			LOC_Os04g32560	ATP-dependent Clp protease ATP-binding subunit clpA homolog CD4B,chloroplast precursor, putative, expressed
PAC:50640736	Ceric.15G073100	Ceric.15G073100.3	Ceric.15G073100.3.p	PF00004 PF02151 PF02861 PF07728 PF10431	PTHR11638 PTHR11638:SF119			K03696	GO:0005515 GO:0005524 GO:0016887 GO:0019538	AT5G50920	CLPC homologue 1			LOC_Os04g32560	ATP-dependent Clp protease ATP-binding subunit clpA homolog CD4B,chloroplast precursor, putative, expressed
PAC:50640738	Ceric.15G073100	Ceric.15G073100.4	Ceric.15G073100.4.p	PF00004 PF02151 PF02861 PF07728 PF10431	PTHR11638 PTHR11638:SF119				GO:0005515 GO:0005524 GO:0016887 GO:0019538	AT5G50920	CLPC homologue 1			LOC_Os04g32560	ATP-dependent Clp protease ATP-binding subunit clpA homolog CD4B,chloroplast precursor, putative, expressed
PAC:50640674	Ceric.15G073200	Ceric.15G073200.1	Ceric.15G073200.1.p												
PAC:50639271	Ceric.15G073300	Ceric.15G073300.1	Ceric.15G073300.1.p	PF09405	PTHR22814 PTHR22814:SF97					AT1G80000	CASC3/Barentsz eIF4AIII binding	Cre10.g456700	Exon Junction Complex component	LOC_Os01g41190	glycine-rich protein, putative, expressed
PAC:50639275	Ceric.15G073300	Ceric.15G073300.2	Ceric.15G073300.2.p	PF09405	PTHR22814 PTHR22814:SF97					AT1G80000	CASC3/Barentsz eIF4AIII binding	Cre10.g456700	Exon Junction Complex component	LOC_Os01g41190	glycine-rich protein, putative, expressed
PAC:50639274	Ceric.15G073300	Ceric.15G073300.3	Ceric.15G073300.3.p	PF09405	PTHR22814 PTHR22814:SF97					AT1G80000	CASC3/Barentsz eIF4AIII binding	Cre10.g456700	Exon Junction Complex component	LOC_Os01g41190	glycine-rich protein, putative, expressed
PAC:50639272	Ceric.15G073300	Ceric.15G073300.4	Ceric.15G073300.4.p	PF09405	PTHR22814 PTHR22814:SF97					AT1G80000	CASC3/Barentsz eIF4AIII binding	Cre10.g456700	Exon Junction Complex component	LOC_Os01g41190	glycine-rich protein, putative, expressed
PAC:50639273	Ceric.15G073300	Ceric.15G073300.5	Ceric.15G073300.5.p	PF09405	PTHR22814 PTHR22814:SF97					AT1G80000	CASC3/Barentsz eIF4AIII binding	Cre10.g456700	Exon Junction Complex component	LOC_Os01g41190	glycine-rich protein, putative, expressed
PAC:50640419	Ceric.15G073400	Ceric.15G073400.1	Ceric.15G073400.1.p												
PAC:50640623	Ceric.15G073500	Ceric.15G073500.1	Ceric.15G073500.1.p												
PAC:50640326	Ceric.15G073600	Ceric.15G073600.1	Ceric.15G073600.1.p												
PAC:50639513	Ceric.15G073700	Ceric.15G073700.1	Ceric.15G073700.1.p	PF03208	PTHR19317 PTHR19317:SF9		KOG3142			AT2G40380	prenylated RAB acceptor 1.B2	Cre01.g012500	Similar to Prenylated Rab Acceptor Protein	LOC_Os11g01610	prenylated rab acceptor, putative, expressed
PAC:50640005	Ceric.15G073800	Ceric.15G073800.1	Ceric.15G073800.1.p	PF04484	PTHR31807					AT4G30710	Family of unknown function (DUF566)			LOC_Os02g55110	expressed protein
PAC:50639856	Ceric.15G073900	Ceric.15G073900.1	Ceric.15G073900.1.p	PF00433 PF14531	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598	K04688	GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50639860	Ceric.15G073900	Ceric.15G073900.2	Ceric.15G073900.2.p	PF00433 PF14531	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598	K04688	GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50639857	Ceric.15G073900	Ceric.15G073900.3	Ceric.15G073900.3.p	PF00433 PF14531	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598	K04688	GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50639862	Ceric.15G073900	Ceric.15G073900.4	Ceric.15G073900.4.p	PF00433 PF14531	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598	K04688	GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50639858	Ceric.15G073900	Ceric.15G073900.5	Ceric.15G073900.5.p	PF00433 PF14531	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598	K04688	GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50639859	Ceric.15G073900	Ceric.15G073900.6	Ceric.15G073900.6.p	PF00433 PF07714	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598		GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50639861	Ceric.15G073900	Ceric.15G073900.7	Ceric.15G073900.7.p	PF00433 PF14531	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598	K04688	GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50639863	Ceric.15G073900	Ceric.15G073900.8	Ceric.15G073900.8.p	PF00433 PF07714	PTHR24351 PTHR24351:SF83	EC:2.7.11.1	KOG0598		GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468	AT3G08730	protein-serine kinase 1			LOC_Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
PAC:50640411	Ceric.15G074000	Ceric.15G074000.1	Ceric.15G074000.1.p	PF09360	PTHR13680				GO:0043231 GO:0051537	AT5G51720	2 iron, 2 sulfur cluster binding	Cre01.g050550	(1 of 1) PF09360 - Iron-binding zinc finger CDGSH type (zf-CDGSH)	LOC_Os07g28400	CDGSH iron sulfur domain-containing protein 1, putative, expressed
PAC:50640214	Ceric.15G074100	Ceric.15G074100.1	Ceric.15G074100.1.p												
PAC:50639479	Ceric.15G074200	Ceric.15G074200.1	Ceric.15G074200.1.p	PF13639 PF14369	PTHR22763 PTHR22763:SF5	EC:6.3.2.19			GO:0005515 GO:0008270						
PAC:50639480	Ceric.15G074200	Ceric.15G074200.2	Ceric.15G074200.2.p	PF13639	PTHR22763 PTHR22763:SF5	EC:6.3.2.19			GO:0005515 GO:0008270						
PAC:50639481	Ceric.15G074200	Ceric.15G074200.3	Ceric.15G074200.3.p	PF13639	PTHR22763 PTHR22763:SF5	EC:6.3.2.19			GO:0005515 GO:0008270						
PAC:50639736	Ceric.15G074300	Ceric.15G074300.1	Ceric.15G074300.1.p	PF03763	PTHR31471 PTHR31471:SF1										
PAC:50639737	Ceric.15G074300	Ceric.15G074300.2	Ceric.15G074300.2.p	PF03763	PTHR31471 PTHR31471:SF1										
PAC:50639738	Ceric.15G074300	Ceric.15G074300.3	Ceric.15G074300.3.p	PF03763	PTHR31471 PTHR31471:SF1										
PAC:50640572	Ceric.15G074400	Ceric.15G074400.1	Ceric.15G074400.1.p	PF12646	PTHR35732 PTHR35732:SF1					AT3G10405	(1 of 1) PF12646 - Domain of unknown function (DUF3783) (DUF3783)				
PAC:50640573	Ceric.15G074400	Ceric.15G074400.2	Ceric.15G074400.2.p	PF12646	PTHR35732 PTHR35732:SF1					AT3G10405	(1 of 1) PF12646 - Domain of unknown function (DUF3783) (DUF3783)				
PAC:50639590	Ceric.15G074500	Ceric.15G074500.1	Ceric.15G074500.1.p	PF02148 PF13423	PTHR24006	EC:3.4.19.12	KOG1873	K11844	GO:0008270	AT2G32780	ubiquitin-specific protease 1			LOC_Os09g32740	ubiquitin carboxyl-terminal hydrolase family protein, expressed
PAC:50639617	Ceric.15G074600	Ceric.15G074600.1	Ceric.15G074600.1.p	PF00856	PTHR13271 PTHR13271:SF30	EC:2.1.1.127		K05302	GO:0005515 GO:0016279 GO:0018026	AT3G56570	SET domain-containing protein	Cre07.g346418	(1 of 2) PTHR13271//PTHR13271:SF30 - UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE // SUBFAMILY NOT NAMED	LOC_Os01g65730	SET domain containing protein, expressed
PAC:50639618	Ceric.15G074600	Ceric.15G074600.2	Ceric.15G074600.2.p	PF00856	PTHR13271 PTHR13271:SF30	EC:2.1.1.127		K05302	GO:0005515 GO:0016279 GO:0018026	AT3G56570	SET domain-containing protein	Cre07.g346418	(1 of 2) PTHR13271//PTHR13271:SF30 - UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE // SUBFAMILY NOT NAMED	LOC_Os01g65730	SET domain containing protein, expressed
PAC:50640360	Ceric.15G074700	Ceric.15G074700.1	Ceric.15G074700.1.p	PF00447	PTHR10015 PTHR10015:SF159			K09419	GO:0003700 GO:0005634 GO:0006355 GO:0043565					LOC_Os04g48030	heat stress transcription factor B-1, putative, expressed
PAC:50640361	Ceric.15G074700	Ceric.15G074700.2	Ceric.15G074700.2.p		PTHR10015									LOC_Os04g48030	heat stress transcription factor B-1, putative, expressed
PAC:50640179	Ceric.15G074800	Ceric.15G074800.1	Ceric.15G074800.1.p												
PAC:50640180	Ceric.15G074800	Ceric.15G074800.2	Ceric.15G074800.2.p												
PAC:50640124	Ceric.15G074900	Ceric.15G074900.1	Ceric.15G074900.1.p	PF01535 PF13041	PTHR24015									LOC_Os04g43430	pentatricopeptide, putative, expressed
PAC:50640125	Ceric.15G074900	Ceric.15G074900.2	Ceric.15G074900.2.p	PF01535 PF13041	PTHR24015									LOC_Os04g43430	pentatricopeptide, putative, expressed
PAC:50640100	Ceric.15G075000	Ceric.15G075000.1	Ceric.15G075000.1.p	PF05633	PTHR31509 PTHR31509:SF3					AT1G01550	Protein of unknown function (DUF793)			LOC_Os10g36950	DUF677 domain containing protein, putative, expressed
PAC:50639749	Ceric.15G075100	Ceric.15G075100.1	Ceric.15G075100.1.p	PF00394 PF07731 PF07732	PTHR11709	EC:1.10.3.2			GO:0005507 GO:0016491 GO:0046274 GO:0048046 GO:0052716 GO:0055114	AT2G30210	laccase 3				
PAC:50639750	Ceric.15G075100	Ceric.15G075100.2	Ceric.15G075100.2.p	PF00394 PF07731 PF07732	PTHR11709	EC:1.10.3.2	KOG1263		GO:0005507 GO:0016491 GO:0046274 GO:0048046 GO:0052716 GO:0055114	AT2G30210	laccase 3				
PAC:50639751	Ceric.15G075100	Ceric.15G075100.3	Ceric.15G075100.3.p	PF00394 PF07731	PTHR11709	EC:1.10.3.2			GO:0005507 GO:0016491 GO:0055114	AT2G30210	laccase 3				
PAC:50640502	Ceric.15G075200	Ceric.15G075200.1	Ceric.15G075200.1.p	PF04722	PTHR20383	EC:3.1.3.16	KOG2424	K15544	GO:0004721 GO:0005634 GO:0006397	AT1G73820	Ssu72-like family protein	Cre02.g145300	(1 of 1) K15544 - RNA polymerase II subunit A C-terminal domain phosphatase SSU72 (SSU72)	LOC_Os12g07050	RNA polymerase II subunit A C-terminal domain phosphatase ssu72, putative, expressed
PAC:50640652	Ceric.15G075300	Ceric.15G075300.1	Ceric.15G075300.1.p	PF02672	PTHR33921					AT3G62410	CP12 domain-containing protein 2	Cre08.g380250	Small protein associating with GAPDH and PRK	LOC_Os03g19380	calvin cycle protein CP12, putative, expressed
PAC:50640653	Ceric.15G075300	Ceric.15G075300.2	Ceric.15G075300.2.p	PF02672	PTHR33921					AT3G62410	CP12 domain-containing protein 2	Cre08.g380250	Small protein associating with GAPDH and PRK	LOC_Os03g19380	calvin cycle protein CP12, putative, expressed
PAC:50639894	Ceric.15G075400	Ceric.15G075400.1	Ceric.15G075400.1.p	PF00085	PTHR10438 PTHR10438:SF280	EC:1.8.1.8	KOG0910		GO:0006662 GO:0015035 GO:0045454	AT1G76760	thioredoxin Y1	Cre10.g446100	Chloroplastic thioredoxin y	LOC_Os01g73234	thioredoxin, putative, expressed
PAC:50640031	Ceric.15G075500	Ceric.15G075500.1	Ceric.15G075500.1.p	PF00244	PTHR18860 PTHR18860:SF12		KOG0841	K06630	GO:0019904						
PAC:50640032	Ceric.15G075500	Ceric.15G075500.2	Ceric.15G075500.2.p	PF00244	PTHR18860 PTHR18860:SF12		KOG0841		GO:0019904						
PAC:50639294	Ceric.15G075600	Ceric.15G075600.1	Ceric.15G075600.1.p												
PAC:50639640	Ceric.15G075700	Ceric.15G075700.1	Ceric.15G075700.1.p	PF13639	PTHR14155 PTHR14155:SF99				GO:0005515 GO:0008270					LOC_Os01g11520	RING-H2 finger protein, putative, expressed
PAC:50640584	Ceric.15G075800	Ceric.15G075800.1	Ceric.15G075800.1.p	PF04969	PTHR22932		KOG3158			AT4G02450	HSP20-like chaperones superfamily protein	Cre07.g341550	Similar to HSP20-like Chaperones	LOC_Os03g26460	CS domain containing protein, putative, expressed
PAC:50640887	Ceric.15G075900	Ceric.15G075900.1	Ceric.15G075900.1.p	PF13450	PTHR10742 PTHR10742:SF238	EC:1.5.3.16 EC:1.5.3.17	KOG0029	K17839	GO:0016491 GO:0055114	AT2G43020	polyamine oxidase 2	Cre10.g447767	Amine oxidoreductase, flavin-containing	LOC_Os04g53190	CPuORF12 - conserved peptide uORF-containing transcript, expressed
PAC:50640888	Ceric.15G075900	Ceric.15G075900.2	Ceric.15G075900.2.p	PF13450	PTHR10742 PTHR10742:SF238	EC:1.5.3.16 EC:1.5.3.17	KOG0029	K17839	GO:0016491 GO:0055114	AT2G43020	polyamine oxidase 2	Cre10.g447767	Amine oxidoreductase, flavin-containing	LOC_Os04g53190	CPuORF12 - conserved peptide uORF-containing transcript, expressed
PAC:50640891	Ceric.15G075900	Ceric.15G075900.3	Ceric.15G075900.3.p	PF01593	PTHR10742 PTHR10742:SF238	EC:1.5.3.16 EC:1.5.3.17	KOG0029		GO:0016491 GO:0055114	AT2G43020	polyamine oxidase 2	Cre10.g447767	Amine oxidoreductase, flavin-containing	LOC_Os04g53190	CPuORF12 - conserved peptide uORF-containing transcript, expressed
PAC:50640889	Ceric.15G075900	Ceric.15G075900.4	Ceric.15G075900.4.p	PF13450	PTHR10742 PTHR10742:SF238	EC:1.5.3.16 EC:1.5.3.17	KOG0029	K17839	GO:0016491 GO:0055114	AT2G43020	polyamine oxidase 2	Cre10.g447767	Amine oxidoreductase, flavin-containing	LOC_Os04g53190	CPuORF12 - conserved peptide uORF-containing transcript, expressed
PAC:50640890	Ceric.15G075900	Ceric.15G075900.5	Ceric.15G075900.5.p	PF01593	PTHR10742 PTHR10742:SF238	EC:1.5.3.16 EC:1.5.3.17	KOG0029		GO:0016491 GO:0055114	AT2G43020	polyamine oxidase 2	Cre10.g447767	Amine oxidoreductase, flavin-containing	LOC_Os04g53190	CPuORF12 - conserved peptide uORF-containing transcript, expressed
PAC:50640892	Ceric.15G075900	Ceric.15G075900.6	Ceric.15G075900.6.p	PF01593	PTHR10742 PTHR10742:SF238	EC:1.5.3.16 EC:1.5.3.17			GO:0016491 GO:0055114	AT2G43020	polyamine oxidase 2	Cre10.g447767	Amine oxidoreductase, flavin-containing	LOC_Os04g53190	CPuORF12 - conserved peptide uORF-containing transcript, expressed
PAC:50640210	Ceric.15G076000	Ceric.15G076000.1	Ceric.15G076000.1.p	PF01428 PF01754	PTHR10634		KOG3173		GO:0003677 GO:0008270	AT1G51200	A20/AN1-like zinc finger family protein	Cre09.g400100	(1 of 1) PTHR10634 - AN1-TYPE ZINC FINGER PROTEIN	LOC_Os02g10200	zinc finger A20 and AN1 domain-containing stress-associated protein, putative, expressed
PAC:50640212	Ceric.15G076000	Ceric.15G076000.2	Ceric.15G076000.2.p	PF01428 PF01754	PTHR10634 PTHR10634:SF32		KOG3173		GO:0003677 GO:0008270	AT1G51200	A20/AN1-like zinc finger family protein	Cre09.g400100	(1 of 1) PTHR10634 - AN1-TYPE ZINC FINGER PROTEIN	LOC_Os02g10200	zinc finger A20 and AN1 domain-containing stress-associated protein, putative, expressed
PAC:50640211	Ceric.15G076000	Ceric.15G076000.3	Ceric.15G076000.3.p	PF01428 PF01754	PTHR10634 PTHR10634:SF32		KOG3173		GO:0003677 GO:0008270	AT1G51200	A20/AN1-like zinc finger family protein	Cre09.g400100	(1 of 1) PTHR10634 - AN1-TYPE ZINC FINGER PROTEIN	LOC_Os02g10200	zinc finger A20 and AN1 domain-containing stress-associated protein, putative, expressed
PAC:50640196	Ceric.15G076100	Ceric.15G076100.1	Ceric.15G076100.1.p	PF01699	PTHR31503 PTHR31503:SF16		KOG1397	K07300	GO:0006812 GO:0006816 GO:0008324 GO:0015369 GO:0016021 GO:0055085	AT3G13320	cation exchanger 2	Cre16.g649466	CAX family cation antiporter, membrane protein	LOC_Os03g27960	sodium/calcium exchanger protein, putative, expressed
PAC:50640199	Ceric.15G076100	Ceric.15G076100.2	Ceric.15G076100.2.p	PF01699	PTHR31503 PTHR31503:SF16		KOG1397	K07300	GO:0006812 GO:0006816 GO:0008324 GO:0015369 GO:0016021 GO:0055085	AT3G13320	cation exchanger 2	Cre16.g649466	CAX family cation antiporter, membrane protein	LOC_Os03g27960	sodium/calcium exchanger protein, putative, expressed
PAC:50640200	Ceric.15G076100	Ceric.15G076100.3	Ceric.15G076100.3.p	PF01699	PTHR31503 PTHR31503:SF16		KOG1397	K07300	GO:0006812 GO:0006816 GO:0008324 GO:0015369 GO:0016021 GO:0055085	AT3G13320	cation exchanger 2	Cre16.g649466	CAX family cation antiporter, membrane protein	LOC_Os03g27960	sodium/calcium exchanger protein, putative, expressed
PAC:50640202	Ceric.15G076100	Ceric.15G076100.4	Ceric.15G076100.4.p	PF01699	PTHR31503 PTHR31503:SF16				GO:0006816 GO:0015369 GO:0016021 GO:0055085	AT3G13320	cation exchanger 2	Cre16.g649466	CAX family cation antiporter, membrane protein	LOC_Os03g27960	sodium/calcium exchanger protein, putative, expressed
PAC:50640197	Ceric.15G076100	Ceric.15G076100.5	Ceric.15G076100.5.p	PF01699	PTHR31503 PTHR31503:SF16		KOG1397	K07300	GO:0006812 GO:0006816 GO:0008324 GO:0015369 GO:0016021 GO:0055085	AT3G13320	cation exchanger 2	Cre16.g649466	CAX family cation antiporter, membrane protein	LOC_Os03g27960	sodium/calcium exchanger protein, putative, expressed
PAC:50640198	Ceric.15G076100	Ceric.15G076100.6	Ceric.15G076100.6.p	PF01699	PTHR31503 PTHR31503:SF16		KOG1397	K07300	GO:0006812 GO:0006816 GO:0008324 GO:0015369 GO:0016021 GO:0055085	AT3G13320	cation exchanger 2	Cre16.g649466	CAX family cation antiporter, membrane protein	LOC_Os03g27960	sodium/calcium exchanger protein, putative, expressed
PAC:50640201	Ceric.15G076100	Ceric.15G076100.7	Ceric.15G076100.7.p	PF01699	PTHR31503 PTHR31503:SF16		KOG1397	K07300	GO:0006812 GO:0006816 GO:0008324 GO:0015369 GO:0016021 GO:0055085	AT3G13320	cation exchanger 2	Cre16.g649466	CAX family cation antiporter, membrane protein	LOC_Os03g27960	sodium/calcium exchanger protein, putative, expressed
