"Cr_peptideName","All_GO"
"Ceric.22G014000.3.p",""
"Ceric.22G014100.1.p",""
"Ceric.22G014200.1.p",""
"Ceric.22G014300.1.p","GO:0003723, GO:0005730, "
"Ceric.22G014400.1.p",""
"Ceric.22G014400.2.p",""
"Ceric.22G014500.1.p",""
"Ceric.22G014600.1.p",""
"Ceric.22G014700.1.p",""
"Ceric.22G014700.2.p",""
"Ceric.22G014800.1.p",""
"Ceric.22G014800.2.p",""
"Ceric.22G014800.3.p",""
"Ceric.22G014800.4.p",""
"Ceric.22G014900.1.p","GO:0006629, GO:0008374, "
"Ceric.22G015000.1.p",""
"Ceric.22G015100.1.p",""
"Ceric.22G015200.1.p",""
"Ceric.22G015300.1.p",""
"Ceric.22G015300.2.p",""
"Ceric.22G015300.3.p",""
"Ceric.22G015400.1.p","GO:0003824, GO:0005992, GO:0008152"
"Ceric.22G015400.2.p","GO:0003824, GO:0005992, GO:0008152, "
"Ceric.22G015400.3.p","GO:0003824, GO:0005992, GO:0008152, "
"Ceric.22G015400.4.p","GO:0003824, GO:0005992, GO:0008152, "
"Ceric.22G015400.5.p","GO:0003824, GO:0005992, GO:0008152, "
"Ceric.22G015400.6.p","GO:0003824, GO:0005992, GO:0008152, "
"Ceric.22G015400.7.p","GO:0003824, GO:0005992, GO:0008152, "
"Ceric.22G015400.8.p","GO:0003824, GO:0005992, "
"Ceric.22G015500.1.p",""
"Ceric.22G015600.1.p","GO:0008152, GO:0016597, GO:0046983, "
"Ceric.22G015600.2.p","GO:0008152, GO:0016597, GO:0046983, "
"Ceric.22G015600.3.p","GO:0046983, "
"Ceric.22G015700.1.p",""
"Ceric.22G015800.1.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412, "
"Ceric.22G015900.1.p",""
"Ceric.22G015900.2.p",""
"Ceric.22G015900.3.p",""
"Ceric.22G016000.1.p","GO:0003677, "
"Ceric.22G016100.1.p",""
"Ceric.22G016100.2.p",""
"Ceric.22G016100.3.p",""
"Ceric.22G016100.4.p",""
"Ceric.22G016100.5.p",""
"Ceric.22G016100.6.p","GO:0004064, "
"Ceric.22G016200.1.p",""
"Ceric.22G016200.2.p",""
"Ceric.22G016200.3.p","GO:0004064, "
"Ceric.22G016200.4.p","GO:0004064, "
"Ceric.22G016300.1.p",""
"Ceric.22G016300.2.p",""
"Ceric.22G016300.3.p",""
"Ceric.22G016300.4.p",""
"Ceric.22G016300.5.p",""
"Ceric.22G016300.6.p",""
"Ceric.22G016400.1.p","GO:0005215, GO:0006810, GO:0016020, "
"Ceric.22G016500.1.p",""
"Ceric.22G016600.1.p","GO:0005515, "
"Ceric.22G016700.1.p",""
"Ceric.22G016700.2.p",""
"Ceric.22G016700.3.p",""
"Ceric.22G016800.1.p",""
"Ceric.22G016900.1.p","GO:0005515"
"Ceric.22G016900.2.p","GO:0005515, "
"Ceric.22G016900.3.p","GO:0005515, "
"Ceric.22G017000.1.p",""
"Ceric.22G017100.1.p",""
"Ceric.22G017200.1.p",""
"Ceric.22G017300.1.p","GO:0046983, "
"Ceric.22G017400.1.p","GO:0003700, GO:0005634, GO:0006355, "
"Ceric.22G017400.2.p","GO:0003700, GO:0005634, GO:0006355, "
"Ceric.22G017400.3.p","GO:0003700, GO:0005634, GO:0006355, "
"Ceric.22G017500.1.p","GO:0003677, GO:0046983, "
"Ceric.22G017600.1.p","GO:0003677, GO:0046983, "
"Ceric.22G017600.2.p","GO:0003677, GO:0046983, "
"Ceric.22G017600.3.p","GO:0003677, GO:0046983, "
"Ceric.22G017600.4.p","GO:0003677, GO:0046983, "
"Ceric.22G017700.1.p",""
"Ceric.22G017800.1.p",""
"Ceric.22G017900.1.p","GO:0003676, GO:0003677, GO:0006355, GO:0008270"
"Ceric.22G018000.1.p","GO:0005524, GO:0006810, GO:0016021, GO:0016887, GO:0042626, GO:0055085"
"Ceric.22G018000.2.p","GO:0005524, GO:0006810, GO:0016021, GO:0016887, GO:0042626, GO:0055085, "
"Ceric.22G018100.1.p",""
"Ceric.22G018200.1.p","GO:0019836, "
"Ceric.22G018200.2.p","GO:0019836, "
"Ceric.22G018200.3.p","GO:0019836, "
"Ceric.22G018300.1.p","GO:0019836, "
"Ceric.22G018400.1.p","GO:0019836, "
"Ceric.22G018400.2.p","GO:0019836, "
"Ceric.22G018500.1.p","GO:0019836, "
"Ceric.22G018600.1.p",""
"Ceric.22G018700.1.p",""
"Ceric.22G018800.1.p","GO:0019836, "
"Ceric.22G018900.1.p",""
"Ceric.22G019000.1.p","GO:0019836, "
"Ceric.22G019100.1.p",""
"Ceric.22G019200.1.p",""
"Ceric.22G019300.1.p",""
"Ceric.22G019400.1.p","GO:0019836, "
"Ceric.22G019500.1.p","GO:0019836, "
"Ceric.22G019600.1.p","GO:0019836, "
"Ceric.22G019700.1.p","GO:0019836, "
"Ceric.22G019800.1.p","GO:0019836, "
"Ceric.22G019900.1.p","GO:0019836, "
"Ceric.22G020000.1.p","GO:0019836, "
"Ceric.22G020100.1.p",""
"Ceric.22G020100.2.p",""
"Ceric.22G020200.1.p",""
"Ceric.22G020200.2.p",""
"Ceric.22G020200.3.p",""
"Ceric.22G020200.4.p",""
"Ceric.22G020200.5.p",""
"Ceric.22G020200.6.p",""
"Ceric.22G020200.7.p",""
"Ceric.22G020300.1.p",""
"Ceric.22G020300.2.p",""
"Ceric.22G020300.3.p",""
"Ceric.22G020400.1.p",""
"Ceric.22G020500.1.p",""
"Ceric.22G020500.2.p",""
"Ceric.22G020600.1.p",""
"Ceric.22G020600.2.p",""
"Ceric.22G020700.1.p","GO:0005515, GO:0008270, "
"Ceric.22G020800.1.p",""
"Ceric.22G020900.1.p","GO:0005515, GO:0008270, "
"Ceric.22G020900.2.p","GO:0005515, GO:0008270, "
"Ceric.22G021000.1.p","GO:0005515, GO:0008270, "
"Ceric.22G021100.1.p","GO:0005515, GO:0008270, "
"Ceric.22G021100.2.p","GO:0005515, GO:0008270, "
"Ceric.22G021200.1.p",""
"Ceric.22G021200.2.p",""
"Ceric.22G021200.3.p",""
"Ceric.22G021200.4.p",""
"Ceric.22G021200.5.p",""
"Ceric.22G021300.1.p","GO:0000287, GO:0003824, GO:0016831, GO:0030976, "
"Ceric.22G021300.2.p","GO:0000287, GO:0003824, GO:0016831, GO:0030976, "
"Ceric.22G021300.3.p","GO:0000287, GO:0003824, GO:0030976, "
"Ceric.22G021400.1.p","GO:0046983, "
"Ceric.22G021400.2.p","GO:0046983, "
"Ceric.22G021500.1.p","GO:0004576, GO:0006486, GO:0016020"
"Ceric.22G021600.1.p","GO:0005515, GO:0008270, GO:0046872"
"Ceric.22G021700.1.p",""
"Ceric.22G021700.2.p",""
"Ceric.22G021800.1.p","GO:0003824, GO:0009058"
"Ceric.22G021800.2.p","GO:0003824, GO:0009058, "
"Ceric.22G021900.1.p","GO:0008152, GO:0016491, "
"Ceric.22G021900.2.p","GO:0008152, GO:0016491, "
"Ceric.22G022000.1.p","GO:0004843, GO:0005622, GO:0006511, GO:0008242"
"Ceric.22G022000.2.p","GO:0004843, GO:0005622, GO:0006511, "
"Ceric.22G022000.3.p","GO:0004843, GO:0005622, GO:0006511, "
"Ceric.22G022100.1.p","GO:0003676, GO:0008270, "
"Ceric.22G022200.1.p","GO:0045454, "
"Ceric.22G022200.2.p","GO:0045454, "
"Ceric.22G022300.1.p",""
"Ceric.22G022400.1.p",""
"Ceric.22G022500.1.p",""
"Ceric.22G022600.1.p",""
"Ceric.22G022700.1.p","GO:0003677, GO:0003700, GO:0006355, "
"Ceric.22G022700.2.p","GO:0003677, GO:0003700, GO:0006355, "
"Ceric.22G022700.3.p","GO:0003677, GO:0003700, GO:0006355, "
"Ceric.22G022700.4.p","GO:0003677, "
"Ceric.22G022700.5.p","GO:0003677, "
"Ceric.22G022800.1.p",", GO:0046872, GO:0030001"
"Ceric.22G022800.2.p",""
"Ceric.22G022800.3.p",""
"Ceric.22G022900.1.p","GO:0030001, GO:0046872, "
"Ceric.22G022900.2.p","GO:0030001, GO:0046872, "
"Ceric.22G023000.1.p","GO:0000166, GO:0005388, GO:0005516, GO:0005524, GO:0016020, GO:0016021, GO:0046872, GO:0070588, "
"Ceric.22G023000.2.p","GO:0000166, GO:0005388, GO:0005516, GO:0005524, GO:0016020, GO:0016021, GO:0046872, GO:0070588, "
"Ceric.22G023000.3.p","GO:0000166, GO:0005388, GO:0005516, GO:0005524, GO:0016020, GO:0016021, GO:0046872, GO:0070588, "
"Ceric.22G023000.4.p","GO:0000166, GO:0005388, GO:0005516, GO:0005524, GO:0016020, GO:0016021, GO:0046872, GO:0070588, "
"Ceric.22G023100.1.p",""
"Ceric.22G023200.1.p","GO:0005515"
"Ceric.22G023200.2.p","GO:0005515, "
"Ceric.22G023300.1.p",""
"Ceric.22G023400.1.p","GO:0003677, GO:0006355, "
"Ceric.22G023400.2.p","GO:0003677, GO:0006355, "
"Ceric.22G023500.1.p","GO:0003824, GO:0004722, GO:0006470, "
"Ceric.22G023500.2.p","GO:0003824, GO:0004722, GO:0006470, "
"Ceric.22G023500.3.p","GO:0003824, GO:0004722, GO:0006470, "
"Ceric.22G023600.1.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631"
"Ceric.22G023600.2.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631, "
"Ceric.22G023600.3.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631, "
"Ceric.22G023600.4.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631, "
"Ceric.22G023600.5.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631, "
"Ceric.22G023600.6.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631, "
"Ceric.22G023600.7.p","GO:0003723, GO:0004652, GO:0005634, GO:0043631, "
"Ceric.22G023600.8.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631, "
"Ceric.22G023600.9.p","GO:0003723, GO:0004652, GO:0005634, GO:0016779, GO:0043631, "
"Ceric.22G023700.1.p","GO:0004026, GO:0006066, "
"Ceric.22G023700.2.p","GO:0004026, GO:0006066, "
"Ceric.22G023700.3.p","GO:0004026, GO:0006066, "
"Ceric.22G023700.4.p","GO:0004026, GO:0006066, "
"Ceric.22G023700.5.p","GO:0004026, GO:0006066, "
"Ceric.22G023700.6.p","GO:0004026, GO:0006066, "
"Ceric.22G023800.1.p","GO:0016021, GO:0016485, GO:0043085"
"Ceric.22G023900.1.p","GO:0003700, GO:0006351, GO:0006355, GO:0043565"
"Ceric.22G023900.2.p","GO:0003700, GO:0006351, GO:0006355, GO:0043565, "
"Ceric.22G023900.3.p","GO:0003700, GO:0006351, GO:0006355, GO:0043565, "
"Ceric.22G024000.1.p",""
"Ceric.22G024000.2.p",""
"Ceric.22G024000.3.p",""
"Ceric.22G024100.1.p","GO:0004379, GO:0006499"
"Ceric.22G024200.1.p","GO:0005515, GO:0016020, "
"Ceric.22G024200.2.p","GO:0005515, GO:0016020, "
"Ceric.22G024200.3.p","GO:0005515, GO:0016020, "
"Ceric.22G024200.4.p","GO:0005515, GO:0016020, "
"Ceric.22G024300.1.p",""
"Ceric.22G024400.1.p","GO:0006505, GO:0006886, GO:0016788"
"Ceric.22G024400.2.p","GO:0006505, GO:0006886, GO:0016788, "
"Ceric.22G024500.1.p",", GO:0016020, GO:0015979, GO:0009523"
"Ceric.22G024600.1.p",""
"Ceric.22G024700.1.p",""
"Ceric.22G024700.2.p",""
"Ceric.22G024800.1.p",""
"Ceric.22G024900.1.p",""
"Ceric.22G025000.1.p","GO:0016021, GO:0016757, "
"Ceric.22G025000.2.p","GO:0016021, GO:0016757, "
"Ceric.22G025100.1.p","GO:0003677, GO:0005664, GO:0006260"
"Ceric.22G025100.2.p","GO:0003677, GO:0005664, GO:0006260, "
"Ceric.22G025100.3.p","GO:0003677, GO:0005664, GO:0006260, "
"Ceric.22G025100.4.p","GO:0003677, GO:0005664, GO:0006260, "
"Ceric.22G025200.1.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412"
"Ceric.22G025300.1.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412"
"Ceric.22G025400.1.p",""
"Ceric.22G025500.1.p","GO:0005515, GO:0008270, "
"Ceric.22G025500.2.p","GO:0005515, GO:0008270, "
"Ceric.22G025500.3.p","GO:0005515, GO:0008270, "
"Ceric.22G025600.1.p",""
"Ceric.22G025700.1.p",""
"Ceric.22G025800.1.p",""
"Ceric.22G025900.1.p","GO:0004470, GO:0004471, GO:0006108, GO:0051287, GO:0055114"
"Ceric.22G025900.2.p","GO:0004470, GO:0004471, GO:0006108, GO:0051287, GO:0055114, "
"Ceric.22G025900.3.p","GO:0004470, GO:0004471, GO:0006108, GO:0051287, GO:0055114, "
"Ceric.22G025900.4.p","GO:0004470, GO:0004471, GO:0006108, GO:0051287, GO:0055114, "
"Ceric.22G025900.5.p","GO:0004470, GO:0004471, GO:0006108, GO:0051287, GO:0055114, "
"Ceric.22G026000.1.p",""
"Ceric.22G026100.1.p",""
"Ceric.22G026100.2.p",""
"Ceric.22G026100.3.p",""
"Ceric.22G026100.4.p",""
"Ceric.22G026100.5.p",""
"Ceric.22G026100.6.p",""
"Ceric.22G026100.7.p",""
"Ceric.22G026100.8.p",""
"Ceric.22G026100.9.p",""
"Ceric.22G026200.1.p",""
"Ceric.22G026200.2.p",""
"Ceric.22G026300.1.p",""
"Ceric.22G026400.1.p",", GO:0005515, GO:0009958, GO:0060918, GO:0048513, GO:0004871"
"Ceric.22G026400.2.p",""
"Ceric.22G026400.3.p",""
"Ceric.22G026400.4.p",""
"Ceric.22G026400.5.p",""
"Ceric.22G026500.1.p",""
"Ceric.22G026600.1.p","GO:0004518, GO:0005515, "
"Ceric.22G026600.2.p","GO:0004518, "
"Ceric.22G026600.3.p","GO:0004518, "
"Ceric.22G026600.4.p","GO:0004518, "
"Ceric.22G026600.5.p","GO:0004518, "
"Ceric.22G026600.6.p","GO:0004518, "
"Ceric.22G026700.1.p",""
"Ceric.22G026800.1.p","GO:0005524, GO:0009029, GO:0009245, "
"Ceric.22G026900.1.p",""
"Ceric.22G027000.1.p","GO:0008152, GO:0016758, "
"Ceric.22G027000.2.p","GO:0008152, GO:0016758, "
"Ceric.22G027100.1.p",""
"Ceric.22G027200.1.p","GO:0004672, GO:0004713, GO:0005509, GO:0005524, GO:0006468, "
"Ceric.22G027200.2.p","GO:0004672, GO:0004713, GO:0005509, GO:0005524, GO:0006468, "
"Ceric.22G027200.3.p","GO:0004672, GO:0004713, GO:0005509, GO:0005524, GO:0006468, "
"Ceric.22G027200.4.p","GO:0004672, GO:0004713, GO:0005509, GO:0005524, GO:0006468, "
"Ceric.22G027300.1.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0030246, "
"Ceric.22G027300.2.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0030246, "
"Ceric.22G027300.3.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0030246, "
"Ceric.22G027400.1.p",""
"Ceric.22G027500.1.p",""
"Ceric.22G027600.1.p",""
"Ceric.22G027700.1.p",""
"Ceric.22G027800.1.p",""
"Ceric.22G027800.2.p",""
"Ceric.22G027800.3.p",""
"Ceric.22G027900.1.p",""
"Ceric.22G028000.1.p","GO:0000917, GO:0005525"
"Ceric.22G028000.2.p","GO:0000917, GO:0005525, "
"Ceric.22G028000.3.p","GO:0000917, GO:0005525, "
"Ceric.22G028100.1.p",""
"Ceric.22G028100.2.p",""
"Ceric.22G028100.3.p",""
"Ceric.22G028100.4.p",""
"Ceric.22G028100.5.p",""
"Ceric.22G028100.6.p",""
"Ceric.22G028200.1.p",""
"Ceric.22G028300.1.p","GO:0006855, GO:0015238, GO:0015297, GO:0016020, GO:0055085"
"Ceric.22G028300.2.p","GO:0006855, GO:0015238, GO:0015297, GO:0016020, GO:0055085, "
"Ceric.22G028300.3.p","GO:0006855, GO:0015238, GO:0015297, GO:0016020, GO:0055085, "
"Ceric.22G028400.1.p",""
"Ceric.22G028500.1.p",""
"Ceric.22G028600.1.p",", GO:0005515"
"Ceric.22G028600.2.p",""
"Ceric.22G028700.1.p","GO:0005509, GO:0005515, "
"Ceric.22G028800.1.p","GO:0005509, "
"Ceric.22G028900.1.p",""
"Ceric.22G028900.2.p",""
"Ceric.22G029000.1.p",""
"Ceric.22G029100.1.p",""
"Ceric.22G029200.1.p",""
"Ceric.22G029200.2.p",""
"Ceric.22G029200.3.p",""
"Ceric.22G029300.1.p",""
"Ceric.22G029400.1.p",""
"Ceric.22G029400.2.p",""
"Ceric.22G029500.1.p",""
"Ceric.22G029500.2.p",""
"Ceric.22G029600.1.p",""
"Ceric.22G029700.1.p",""
"Ceric.22G029800.1.p",""
"Ceric.22G029900.1.p",""
"Ceric.22G030000.1.p",""
"Ceric.22G030100.1.p",""
"Ceric.22G030100.2.p",""
"Ceric.22G030200.1.p",""
"Ceric.22G030300.1.p","GO:0008237, GO:0008270"
"Ceric.22G030400.1.p",""
"Ceric.22G030400.2.p",""
"Ceric.22G030400.3.p",""
"Ceric.22G030400.4.p",""
"Ceric.22G030500.1.p",""
"Ceric.22G030500.2.p",""
"Ceric.22G030600.1.p",""
"Ceric.22G030600.2.p",""
"Ceric.22G030700.1.p","GO:0012511, GO:0016021, "
"Ceric.22G030800.1.p","GO:0006855, GO:0015238, GO:0015297, GO:0016020, GO:0055085"
"Ceric.22G030800.2.p","GO:0006855, GO:0015238, GO:0015297, GO:0016020, GO:0055085, "
"Ceric.22G030800.3.p","GO:0006855, GO:0015238, GO:0015297, GO:0016020, GO:0055085, "
"Ceric.22G030900.1.p",""
"Ceric.22G031000.1.p",""
"Ceric.22G031000.2.p",""
"Ceric.22G031100.1.p",""
"Ceric.22G031200.1.p",""
"Ceric.22G031300.1.p",""
"Ceric.22G031400.1.p",""
"Ceric.22G031500.1.p",""
"Ceric.22G031600.1.p",""
"Ceric.22G031700.1.p",""
"Ceric.22G031800.1.p",""
"Ceric.22G031800.2.p",""
"Ceric.22G031800.3.p",""
"Ceric.22G031800.4.p",""
"Ceric.22G031900.1.p",""
"Ceric.22G031900.2.p",""
"Ceric.22G032000.1.p",""
"Ceric.22G032000.2.p",""
"Ceric.22G032100.1.p",""
"Ceric.22G032100.2.p",""
"Ceric.22G032200.1.p",""
"Ceric.22G032300.1.p",""
"Ceric.22G032400.1.p",""
"Ceric.22G032500.1.p",""
"Ceric.22G032500.2.p",""
"Ceric.22G032600.1.p",""
"Ceric.22G032700.1.p",""
"Ceric.22G032800.1.p","GO:0003676, GO:0008270, "
"Ceric.22G032900.1.p","GO:0003677, GO:0006355, "
"Ceric.22G032900.2.p","GO:0003677, GO:0006355, "
"Ceric.22G033000.1.p",""
"Ceric.22G033000.2.p",""
"Ceric.22G033000.3.p",""
"Ceric.22G033000.4.p",""
"Ceric.22G033100.1.p",""
"Ceric.22G033100.2.p",""
"Ceric.22G033200.1.p",""
"Ceric.22G033300.1.p",""
"Ceric.22G033400.1.p","GO:0000786, GO:0003677, "
"Ceric.22G033500.1.p",""
"Ceric.22G033600.1.p",""
"Ceric.22G033700.1.p","GO:0004672, GO:0005524, GO:0006468, GO:0007094"
"Ceric.22G033700.2.p","GO:0004672, GO:0005524, GO:0006468, GO:0007094, "
"Ceric.22G033700.3.p","GO:0004672, GO:0005524, GO:0006468, GO:0007094, "
"Ceric.22G033800.1.p",""
"Ceric.22G033800.2.p",""
"Ceric.22G033800.3.p",""
"Ceric.22G033800.4.p",""
"Ceric.22G033900.1.p",""
"Ceric.22G034000.1.p",""
"Ceric.22G034100.1.p","GO:0005515"
"Ceric.22G034200.1.p","GO:0003677, GO:0005634, "
"Ceric.22G034200.2.p","GO:0003677, GO:0005634, "
"Ceric.22G034200.3.p","GO:0003677, GO:0005634, "
"Ceric.22G034200.4.p","GO:0003677, GO:0005634, "
"Ceric.22G034200.5.p","GO:0003677, GO:0005634, "
"Ceric.22G034300.1.p",""
"Ceric.22G034400.1.p",""
"Ceric.22G034500.1.p","GO:0003904, GO:0006281"
"Ceric.22G034500.2.p","GO:0003904, GO:0006281, "
"Ceric.22G034500.3.p","GO:0003904, GO:0006281, "
"Ceric.22G034500.4.p","GO:0003904, GO:0006281, "
"Ceric.22G034500.5.p","GO:0003904, GO:0006281, "
"Ceric.22G034600.1.p",""
"Ceric.22G034700.1.p","GO:0006952, GO:0016021, "
"Ceric.22G034700.2.p","GO:0006952, GO:0016021, "
"Ceric.22G034800.1.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, "
"Ceric.22G034900.1.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, GO:0030246, "
"Ceric.22G035000.1.p",", GO:0006066, GO:0004026"
"Ceric.22G035100.1.p","GO:0006952, GO:0016021, "
"Ceric.22G035200.1.p",""
"Ceric.22G035200.2.p",""
"Ceric.22G035200.3.p",""
"Ceric.22G035200.4.p",""
"Ceric.22G035300.1.p","GO:0006952, GO:0016021, "
"Ceric.22G035300.2.p","GO:0006952, GO:0016021, "
"Ceric.22G035400.1.p",""
"Ceric.22G035400.2.p",""
"Ceric.22G035500.1.p","GO:0000160, "
"Ceric.22G035500.2.p","GO:0000160, "
"Ceric.22G035600.1.p",""
"Ceric.22G035700.1.p",""
"Ceric.22G035800.1.p","GO:0016020, GO:0048193, "
"Ceric.22G035800.2.p",""
"Ceric.22G035800.3.p","GO:0016020, GO:0048193, "
"Ceric.22G035800.4.p","GO:0016020, GO:0048193, "
"Ceric.22G035800.5.p","GO:0016020, GO:0048193, "
"Ceric.22G035900.1.p",""
"Ceric.22G036000.1.p",""
"Ceric.22G036100.1.p",""
"Ceric.22G036100.2.p",""
"Ceric.22G036100.3.p",""
"Ceric.22G036200.1.p",""
"Ceric.22G036300.1.p",""
"Ceric.22G036300.10.p",""
"Ceric.22G036300.2.p",""
"Ceric.22G036300.3.p",""
"Ceric.22G036300.4.p",""
"Ceric.22G036300.5.p",""
"Ceric.22G036300.6.p",""
"Ceric.22G036300.7.p",""
"Ceric.22G036300.8.p",""
"Ceric.22G036300.9.p",""
"Ceric.22G036400.1.p",""
"Ceric.22G036500.1.p",""
"Ceric.22G036600.1.p","GO:0000145, GO:0006887, "
"Ceric.22G036700.1.p",""
"Ceric.22G036800.1.p","GO:0046983"
"Ceric.22G036800.2.p","GO:0046983, "
"Ceric.22G036800.3.p","GO:0046983, "
"Ceric.22G036800.4.p","GO:0046983, "
"Ceric.22G036900.1.p","GO:0005515, "
"Ceric.22G036900.2.p","GO:0005515, "
"Ceric.22G036900.3.p","GO:0005515, "
"Ceric.22G036900.4.p","GO:0005515, "
"Ceric.22G036900.5.p",""
"Ceric.22G036900.6.p",""
"Ceric.22G037000.1.p","GO:0005515, "
"Ceric.22G037000.2.p",""
"Ceric.22G037100.1.p",""
"Ceric.22G037100.2.p",""
"Ceric.22G037200.1.p",""
"Ceric.22G037300.1.p","GO:0005741, GO:0055085"
"Ceric.22G037300.2.p","GO:0005741, GO:0055085, "
"Ceric.22G037300.3.p","GO:0005741, GO:0055085, "
"Ceric.22G037300.4.p","GO:0005741, GO:0055085, "
"Ceric.22G037300.5.p","GO:0005741, GO:0055085, "
"Ceric.22G037300.6.p","GO:0005741, GO:0055085, "
"Ceric.22G037300.7.p","GO:0005741, GO:0055085, "
"Ceric.22G037400.1.p",""
"Ceric.22G037500.1.p",""
"Ceric.22G037600.1.p",""
"Ceric.22G037700.1.p",""
"Ceric.22G037700.2.p",""
"Ceric.22G037800.1.p",""
"Ceric.22G037900.1.p",""
"Ceric.22G038000.1.p",""
"Ceric.22G038100.1.p",""
"Ceric.22G038100.2.p",""
"Ceric.22G038200.1.p",""
"Ceric.22G038300.1.p",""
"Ceric.22G038400.1.p","GO:0003824, GO:0008152, "
"Ceric.22G038500.1.p","GO:0003824, GO:0008152, "
"Ceric.22G038600.1.p","GO:0003677, GO:0003713, GO:0006355, "
"Ceric.22G038700.1.p","GO:0003677, GO:0003713, GO:0006355, "
"Ceric.22G038800.1.p",""
"Ceric.22G038900.1.p",""
"Ceric.22G039000.1.p",""
"Ceric.22G039100.1.p",""
"Ceric.22G039200.1.p",""
"Ceric.22G039200.2.p",""
"Ceric.22G039300.1.p",""
"Ceric.22G039400.1.p",""
"Ceric.22G039500.1.p",""
"Ceric.22G039600.1.p",""
"Ceric.22G039700.1.p",""
"Ceric.22G039800.1.p",", GO:0005515"
"Ceric.22G039900.1.p",""
"Ceric.22G040000.1.p",""
"Ceric.22G040000.2.p",""
"Ceric.22G040000.3.p",""
"Ceric.22G040100.1.p",""
"Ceric.22G040100.2.p",""
"Ceric.22G040100.3.p",""
"Ceric.22G040100.4.p",""
"Ceric.22G040200.1.p","GO:0005515, "
"Ceric.22G040200.2.p","GO:0005515, "
"Ceric.22G040300.1.p","GO:0016020, "
"Ceric.22G040300.2.p","GO:0016020, "
"Ceric.22G040300.3.p","GO:0016020, "
"Ceric.22G040300.4.p","GO:0016020, "
"Ceric.22G040300.5.p","GO:0016020, "
"Ceric.22G040300.6.p",""
"Ceric.22G040400.1.p",""
"Ceric.22G040400.2.p",""
"Ceric.22G040500.1.p",""
"Ceric.22G040600.1.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, "
"Ceric.22G040600.2.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, "
"Ceric.22G040600.3.p","GO:0004672, GO:0004713, GO:0005524, GO:0006468, "
"Ceric.22G040600.4.p","GO:0004672, GO:0004713, GO:0005515, GO:0005524, GO:0006468, "
"Ceric.22G040700.1.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412"
"Ceric.22G040700.2.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412, "
"Ceric.22G040700.3.p","GO:0003735, GO:0005622, GO:0005840, GO:0006412, "
"Ceric.22G040800.1.p","GO:0006952, GO:0009607, "
"Ceric.22G040900.1.p",""
"Ceric.22G041000.1.p","GO:0003723, GO:0004525, GO:0005515, GO:0006396, GO:0016891, GO:0016787, GO:0005524, GO:0003677, "
"Ceric.22G041000.2.p","GO:0003723, GO:0004525, GO:0005515, GO:0006396, GO:0016891, "
"Ceric.22G041000.3.p","GO:0003723, GO:0004525, GO:0005515, GO:0006396, GO:0016891, "
"Ceric.22G041000.4.p","GO:0003723, GO:0004525, GO:0005515, GO:0006396, "
"Ceric.22G041000.5.p","GO:0003723, GO:0004525, GO:0005515, GO:0006396, "
"Ceric.22G041100.1.p",""
"Ceric.22G041100.2.p",""
"Ceric.22G041200.1.p","GO:0006508, GO:0008236, GO:0016020"
"Ceric.22G041200.2.p","GO:0006508, GO:0008236, GO:0016020, "
"Ceric.22G041300.1.p","GO:0005515, "
"Ceric.22G041300.2.p","GO:0005515, "
"Ceric.22G041300.3.p","GO:0005515, "
"Ceric.22G041300.4.p","GO:0005515, "
"Ceric.22G041400.1.p","GO:0005515, "
"Ceric.22G041500.1.p",""
"Ceric.22G041500.2.p",""
"Ceric.22G041500.3.p",""
"Ceric.22G041600.1.p",""
"Ceric.22G041600.2.p",""
"Ceric.22G041600.3.p",""
"Ceric.22G041600.4.p",""
"Ceric.22G041700.1.p","GO:0008152, GO:0008667, GO:0016491, GO:0019290, GO:0055114, "
"Ceric.22G041700.2.p",""
"Ceric.22G041800.1.p","GO:0003723, GO:0003743, GO:0006413"
"Ceric.22G041900.1.p","GO:0003723, GO:0003743, GO:0006413"
"Ceric.22G042000.1.p","GO:0003723, GO:0003743, GO:0006413"
"Ceric.22G042100.1.p","GO:0003723, GO:0003743, GO:0006413"
"Ceric.22G042100.2.p","GO:0003723, GO:0003743, GO:0006413, "
"Ceric.22G042200.1.p",""
"Ceric.22G042200.2.p",""
"Ceric.22G042200.3.p",""
"Ceric.22G042200.4.p",""
